"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2006-01-17","125.16","122.64","124.31","130.70"
"2006-01-18","124.29","121.80","123.39","129.99"
"2006-01-19","124.91","122.28","124.04","130.50"
"2006-01-20","126.19","123.49","125.40","131.55"
"2006-01-23","126.04","122.91","125.19","131.60"
"2006-01-24","125.56","122.36","124.75","130.96"
"2006-01-25","126.40","123.31","125.65","131.63"
"2006-01-26","126.24","123.21","125.53","131.31"
"2006-01-27","126.74","123.89","126.13","131.46"
"2006-01-30","127.17","124.42","126.60","131.80"
"2006-01-31","127.01","124.03","126.42","131.69"
"2006-02-01","127.61","124.83","127.05","132.20"
"2006-02-02","127.37","124.69","126.74","132.20"
"2006-02-03","127.14","124.68","126.58","131.70"
"2006-02-06","127.32","124.89","126.89","131.47"
"2006-02-07","126.89","124.42","126.42","131.18"
"2006-02-08","126.57","124.29","126.08","130.91"
"2006-02-09","127.38","124.97","126.93","131.60"
"2006-02-10","126.37","123.94","125.93","130.51"
"2006-02-13","126.34","123.95","125.91","130.48"
"2006-02-14","126.34","123.95","125.93","130.39"
"2006-02-15","126.46","124.13","126.05","130.54"
"2006-02-16","126.07","123.75","125.70","130.00"
"2006-02-17","126.61","124.21","126.28","130.41"
"2006-02-20","126.95","124.41","126.63","130.75"
"2006-02-21","127.24","124.82","126.93","130.98"
"2006-02-22","127.13","124.80","126.73","131.17"
"2006-02-23","126.60","124.07","126.19","130.67"
"2006-02-24","126.59","124.11","126.22","130.51"
"2006-02-27","127.65","125.14","127.27","131.65"
"2006-02-28","127.92","125.19","127.54","131.90"
"2006-03-01","128.12","125.48","127.78","131.99"
"2006-03-02","128.52","125.72","128.08","132.72"
"2006-03-03","128.21","125.45","127.72","132.57"
"2006-03-06","127.80","125.22","127.32","132.12"
"2006-03-07","127.42","125.26","126.86","132.01"
"2006-03-08","126.36","124.31","125.69","131.32"
"2006-03-09","126.04","123.90","125.44","130.75"
"2006-03-10","126.06","124.05","125.54","130.50"
"2006-03-13","125.82","123.71","125.28","130.33"
"2006-03-14","126.23","123.75","125.65","130.87"
"2006-03-15","126.12","123.56","125.57","130.66"
"2006-03-16","126.07","123.27","125.52","130.59"
"2006-03-17","125.41","122.51","124.78","130.20"
"2006-03-20","125.09","122.31","124.45","129.89"
"2006-03-21","125.18","122.72","124.55","129.97"
"2006-03-22","125.11","122.66","124.39","130.21"
"2006-03-23","125.31","123.13","124.65","130.17"
"2006-03-24","125.07","122.82","124.38","130.05"
"2006-03-27","124.97","122.76","124.20","130.25"
"2006-03-28","124.83","122.59","124.01","130.24"
"2006-03-29","124.70","122.62","123.93","129.94"
"2006-03-30","125.49","123.12","124.70","130.82"
"2006-03-31","124.95","122.53","124.23","130.03"
"2006-04-03","124.43","122.01","123.78","129.26"
"2006-04-04","124.73","121.96","124.06","129.65"
"2006-04-05","125.20","122.44","124.50","130.21"
"2006-04-06","126.28","123.66","125.52","131.54"
"2006-04-07","127.30","124.98","126.53","132.60"
"2006-04-10","127.31","124.98","126.61","132.37"
"2006-04-11","127.32","124.91","126.60","132.47"
"2006-04-12","127.12","124.72","126.39","132.25"
"2006-04-13","126.69","124.34","125.92","131.95"
"2006-04-14","126.69","124.34","125.92","131.95"
"2006-04-17","127.06","124.30","126.22","132.57"
"2006-04-18","127.35","124.49","126.58","132.64"
"2006-04-19","127.75","124.65","127.00","133.01"
"2006-04-20","127.57","124.58","126.80","132.89"
"2006-04-21","127.70","124.66","126.88","133.20"
"2006-04-24","127.45","124.15","126.62","133.00"
"2006-04-25","128.06","124.70","127.17","133.78"
"2006-04-26","128.53","125.10","127.55","134.59"
"2006-04-27","128.70","125.02","127.75","134.68"
"2006-04-28","128.82","124.86","127.84","134.86"
"2006-05-01","129.53","125.46","128.58","135.53"
"2006-05-02","130.18","125.97","129.25","136.08"
"2006-05-03","130.08","125.80","129.20","135.79"
"2006-05-04","130.07","125.73","129.16","135.92"
"2006-05-05","129.83","125.30","128.90","135.73"
"2006-05-08","129.21","124.60","128.32","134.97"
"2006-05-09","130.26","125.52","129.34","136.12"
"2006-05-10","130.21","125.24","129.33","135.95"
"2006-05-11","130.36","125.33","129.36","136.52"
"2006-05-12","129.37","124.53","128.20","136.11"
"2006-05-15","129.01","124.46","127.69","136.23"
"2006-05-16","129.22","124.56","128.00","136.11"
"2006-05-17","129.33","124.94","128.09","136.30"
"2006-05-18","128.34","124.02","126.96","135.79"
"2006-05-19","128.27","124.11","126.95","135.50"
"2006-05-22","128.27","124.11","126.95","135.50"
"2006-05-23","128.80","124.50","127.37","136.41"
"2006-05-24","128.71","124.97","127.13","136.87"
"2006-05-25","130.27","126.20","128.75","138.20"
"2006-05-26","130.31","126.28","128.93","137.78"
"2006-05-29","130.56","126.50","129.19","137.97"
"2006-05-30","131.10","126.92","129.48","139.41"
"2006-05-31","130.81","126.73","129.22","139.00"
"2006-06-01","131.04","126.95","129.51","139.03"
"2006-06-02","130.92","126.65","129.28","139.31"
"2006-06-05","130.65","126.20","129.11","138.67"
"2006-06-06","129.45","125.52","127.94","137.36"
"2006-06-07","129.91","126.01","128.41","137.76"
"2006-06-08","129.02","125.63","127.48","137.00"
"2006-06-09","130.78","127.23","129.29","138.63"
"2006-06-12","131.86","128.40","130.37","139.73"
"2006-06-13","131.01","127.80","129.47","139.06"
"2006-06-14","130.36","127.01","128.82","138.40"
"2006-06-15","129.70","126.35","128.25","137.40"
"2006-06-16","129.09","125.71","127.68","136.65"
"2006-06-19","129.21","125.99","127.77","136.87"
"2006-06-20","129.94","126.67","128.51","137.60"
"2006-06-21","131.18","127.67","129.70","139.00"
"2006-06-22","129.86","126.65","128.47","137.35"
"2006-06-23","129.25","126.23","127.88","136.68"
"2006-06-26","129.23","126.15","127.87","136.60"
"2006-06-27","129.46","126.30","128.07","136.92"
"2006-06-28","129.18","126.13","127.85","136.43"
"2006-06-29","130.13","127.02","128.82","137.36"
"2006-06-30","129.50","125.60","128.20","136.66"
"2006-07-03","129.50","125.60","128.20","136.66"
"2006-07-04","130.34","126.19","129.20","136.97"
"2006-07-05","130.03","126.28","128.83","136.89"
"2006-07-06","129.89","125.99","128.70","136.70"
"2006-07-07","129.36","125.11","128.23","135.96"
"2006-07-10","128.13","123.99","127.10","134.34"
"2006-07-11","127.15","123.10","126.07","133.51"
"2006-07-12","127.18","123.36","126.11","133.51"
"2006-07-13","127.64","123.89","126.55","134.06"
"2006-07-14","128.30","124.67","127.21","134.72"
"2006-07-17","128.00","124.65","127.00","134.12"
"2006-07-18","127.89","124.60","126.92","133.91"
"2006-07-19","127.52","124.05","126.56","133.50"
"2006-07-20","127.43","123.71","126.50","133.30"
"2006-07-21","126.94","123.13","125.97","132.95"
"2006-07-24","126.64","123.00","125.66","132.65"
"2006-07-25","126.81","123.33","125.86","132.72"
"2006-07-26","127.09","123.47","126.10","133.18"
"2006-07-27","127.10","123.08","126.11","133.15"
"2006-07-28","127.53","123.40","126.52","133.69"
"2006-07-31","127.35","123.17","126.32","133.56"
"2006-08-01","127.40","123.34","126.28","133.92"
"2006-08-02","127.92","123.72","126.81","134.41"
"2006-08-03","128.00","123.92","126.87","134.55"
"2006-08-04","127.55","123.09","126.41","134.12"
"2006-08-07","127.55","123.09","126.41","134.12"
"2006-08-08","128.46","124.13","127.34","134.96"
"2006-08-09","128.36","123.87","127.31","134.62"
"2006-08-10","127.89","123.71","126.90","133.99"
"2006-08-11","128.59","124.41","127.63","134.56"
"2006-08-14","128.26","124.17","127.32","134.15"
"2006-08-15","128.38","124.18","127.37","134.51"
"2006-08-16","128.83","124.36","127.86","134.82"
"2006-08-17","128.78","124.31","127.84","134.71"
"2006-08-18","128.19","123.95","127.22","134.20"
"2006-08-21","128.51","123.99","127.55","134.48"
"2006-08-22","129.08","124.79","128.18","134.85"
"2006-08-23","129.73","125.45","128.79","135.68"
"2006-08-24","129.77","125.65","128.73","136.03"
"2006-08-25","130.24","126.23","129.19","136.55"
"2006-08-28","129.69","125.60","128.66","135.93"
"2006-08-29","129.82","125.69","128.84","135.89"
"2006-08-30","129.75","125.48","128.78","135.78"
"2006-08-31","130.24","126.06","129.27","136.32"
"2006-09-01","130.27","125.99","129.29","136.34"
"2006-09-04","130.27","125.99","129.29","136.34"
"2006-09-05","129.50","125.09","128.62","135.23"
"2006-09-06","130.38","126.17","129.43","136.36"
"2006-09-07","129.95","125.88","128.96","136.06"
"2006-09-08","129.08","125.24","128.12","135.07"
"2006-09-11","128.87","125.15","127.83","135.12"
"2006-09-12","129.20","125.44","128.19","135.36"
"2006-09-13","129.06","125.21","128.07","135.16"
"2006-09-14","129.33","125.37","128.36","135.38"
"2006-09-15","129.03","125.21","128.15","134.76"
"2006-09-18","129.28","125.42","128.41","134.99"
"2006-09-19","128.52","124.61","127.63","134.24"
"2006-09-20","128.00","124.05","127.10","133.77"
"2006-09-21","128.82","124.78","127.87","134.77"
"2006-09-22","129.05","124.95","127.98","135.42"
"2006-09-25","129.28","125.30","128.18","135.77"
"2006-09-26","129.36","125.43","128.39","135.38"
"2006-09-27","129.44","125.48","128.54","135.23"
"2006-09-28","129.99","126.09","129.08","135.83"
"2006-09-29","129.47","125.58","128.63","135.08"
"2006-10-02","129.31","125.27","128.44","135.01"
"2006-10-03","128.77","124.87","127.85","134.63"
"2006-10-04","128.00","124.21","127.08","133.80"
"2006-10-05","128.15","124.30","127.27","133.86"
"2006-10-06","128.45","124.87","127.61","134.04"
"2006-10-09","128.45","124.87","127.61","134.04"
"2006-10-10","128.00","124.61","127.20","133.42"
"2006-10-11","127.52","124.11","126.73","132.89"
"2006-10-12","127.50","124.04","126.76","132.70"
"2006-10-13","127.36","123.88","126.74","132.17"
"2006-10-16","127.06","123.48","126.43","131.87"
"2006-10-17","127.00","123.29","126.31","132.00"
"2006-10-18","127.09","123.47","126.47","131.87"
"2006-10-19","127.57","123.73","126.91","132.52"
"2006-10-20","128.33","124.45","127.65","133.35"
"2006-10-23","128.15","124.46","127.50","133.06"
"2006-10-24","128.20","124.45","127.56","133.10"
"2006-10-25","128.39","124.55","127.77","133.23"
"2006-10-26","128.07","123.95","127.48","132.74"
"2006-10-27","128.59","124.21","128.00","133.30"
"2006-10-30","128.05","123.69","127.44","132.82"
"2006-10-31","127.99","123.47","127.36","132.85"
"2006-11-01","126.98","122.48","126.38","131.71"
"2006-11-02","126.52","122.09","125.86","131.43"
"2006-11-03","127.48","123.20","126.91","132.13"
"2006-11-06","127.50","123.27","126.90","132.23"
"2006-11-07","127.41","122.90","126.78","132.25"
"2006-11-08","127.52","123.12","126.88","132.38"
"2006-11-09","127.27","122.80","126.62","132.18"
"2006-11-10","127.05","122.52","126.36","132.08"
"2006-11-13","127.05","122.52","126.36","132.08"
"2006-11-14","126.18","121.80","125.53","131.05"
"2006-11-15","126.30","121.98","125.64","131.19"
"2006-11-16","126.12","121.78","125.48","130.95"
"2006-11-17","125.56","121.29","124.81","130.76"
"2006-11-20","125.44","121.21","124.71","130.54"
"2006-11-21","125.41","121.17","124.66","130.64"
"2006-11-22","125.76","121.17","124.96","131.16"
"2006-11-23","125.63","120.96","124.82","131.03"
"2006-11-24","126.22","121.31","125.32","131.97"
"2006-11-27","126.36","121.39","125.44","132.16"
"2006-11-28","126.49","121.44","125.56","132.36"
"2006-11-29","125.92","120.86","125.05","131.53"
"2006-11-30","125.03","119.70","124.13","130.74"
"2006-12-01","124.55","119.08","123.66","130.20"
"2006-12-04","124.43","118.95","123.55","130.04"
"2006-12-05","124.72","119.09","123.93","130.01"
"2006-12-06","124.15","118.55","123.43","129.22"
"2006-12-07","124.04","118.46","123.32","129.08"
"2006-12-08","124.02","118.66","123.38","128.83"
"2006-12-11","124.37","119.07","123.72","129.20"
"2006-12-12","123.55","118.25","122.90","128.37"
"2006-12-13","123.62","118.34","122.99","128.35"
"2006-12-14","123.40","118.16","122.84","127.89"
"2006-12-15","123.47","118.39","122.96","127.84"
"2006-12-18","123.60","118.65","123.04","128.12"
"2006-12-19","123.61","118.48","122.94","128.52"
"2006-12-20","124.38","119.21","123.77","129.08"
"2006-12-21","123.85","118.72","123.20","128.66"
"2006-12-22","123.58","118.60","122.98","128.24"
"2006-12-25","123.58","118.60","122.98","128.24"
"2006-12-26","123.58","118.60","122.98","128.24"
"2006-12-27","123.19","118.24","122.59","127.85"
"2006-12-28","123.25","118.22","122.66","127.86"
"2006-12-29","122.59","117.48","122.05","127.01"
"2007-01-01","122.59","117.48","122.05","127.01"
"2007-01-02","122.43","117.13","121.87","126.93"
"2007-01-03","122.16","117.13","121.68","126.39"
"2007-01-04","121.64","116.82","121.11","126.01"
"2007-01-05","121.97","117.35","121.38","126.55"
"2007-01-08","121.71","117.07","121.08","126.40"
"2007-01-09","121.77","117.27","121.15","126.47"
"2007-01-10","122.00","117.60","121.39","126.65"
"2007-01-11","122.12","117.73","121.60","126.48"
"2007-01-12","122.70","118.24","122.14","127.19"
"2007-01-15","122.84","118.29","122.33","127.18"
"2007-01-16","122.22","117.75","121.70","126.57"
"2007-01-17","122.16","117.53","121.70","126.29"
"2007-01-18","122.06","117.49","121.63","126.09"
"2007-01-19","122.32","117.67","121.90","126.36"
"2007-01-22","121.96","117.37","121.54","125.99"
"2007-01-23","121.30","116.67","120.80","125.56"
"2007-01-24","121.27","116.68","120.83","125.34"
"2007-01-25","121.67","117.05","121.23","125.73"
"2007-01-26","121.72","117.31","121.29","125.78"
"2007-01-29","121.55","117.16","121.06","125.78"
"2007-01-30","121.53","117.10","121.06","125.71"
"2007-01-31","121.64","117.08","121.15","125.88"
"2007-02-01","121.86","117.14","121.44","125.90"
"2007-02-02","121.11","116.52","120.72","125.00"
"2007-02-05","121.26","116.60","120.94","124.95"
"2007-02-06","121.13","116.37","120.83","124.76"
"2007-02-07","120.75","115.95","120.44","124.40"
"2007-02-08","120.81","116.08","120.47","124.53"
"2007-02-09","122.06","117.36","121.76","125.70"
"2007-02-12","122.14","117.58","121.79","125.91"
"2007-02-13","122.64","117.94","122.27","126.50"
"2007-02-14","122.63","117.64","122.28","126.45"
"2007-02-15","122.76","117.68","122.39","126.62"
"2007-02-16","122.78","117.70","122.40","126.70"
"2007-02-19","122.79","117.73","122.40","126.74"
"2007-02-20","122.22","117.25","121.84","126.14"
"2007-02-21","123.20","118.26","122.84","127.08"
"2007-02-22","123.15","118.19","122.80","126.98"
"2007-02-23","123.44","118.44","123.03","127.47"
"2007-02-26","123.30","118.32","122.85","127.45"
"2007-02-27","122.69","117.53","122.09","127.30"
"2007-02-28","122.09","116.99","121.47","126.74"
"2007-03-01","122.01","116.99","121.38","126.74"
"2007-03-02","121.56","116.52","120.92","126.29"
"2007-03-05","121.14","116.29","120.48","125.92"
"2007-03-06","121.58","116.63","121.01","126.10"
"2007-03-07","121.24","116.23","120.65","125.80"
"2007-03-08","121.16","116.23","120.62","125.57"
"2007-03-09","122.11","117.18","121.62","126.39"
"2007-03-12","122.21","117.15","121.65","126.68"
"2007-03-13","122.19","117.06","121.61","126.72"
"2007-03-14","121.46","116.33","120.82","126.18"
"2007-03-15","121.39","116.24","120.81","125.94"
"2007-03-16","121.44","116.14","120.83","126.07"
"2007-03-19","121.35","116.08","120.77","125.86"
"2007-03-20","122.44","117.05","121.91","126.86"
"2007-03-21","123.04","117.57","122.57","127.26"
"2007-03-22","122.87","117.22","122.46","126.88"
"2007-03-23","122.73","117.20","122.32","126.73"
"2007-03-26","122.40","116.84","121.97","126.49"
"2007-03-27","122.87","117.29","122.39","127.08"
"2007-03-28","122.88","117.28","122.41","127.11"
"2007-03-29","122.94","117.38","122.50","127.06"
"2007-03-30","123.38","117.71","122.92","127.57"
"2007-04-02","122.99","117.29","122.56","127.07"
"2007-04-03","122.91","117.27","122.56","126.74"
"2007-04-04","122.78","117.13","122.42","126.63"
"2007-04-05","123.47","117.67","123.12","127.31"
"2007-04-06","123.47","117.67","123.12","127.31"
"2007-04-09","123.47","117.81","123.17","127.14"
"2007-04-10","123.83","118.05","123.43","127.80"
"2007-04-11","124.11","118.29","123.77","127.93"
"2007-04-12","124.99","119.05","124.61","128.96"
"2007-04-13","124.71","118.70","124.37","128.55"
"2007-04-16","125.47","119.40","125.11","129.38"
"2007-04-17","125.52","119.32","125.12","129.55"
"2007-04-18","125.53","119.26","125.12","129.57"
"2007-04-19","125.51","119.22","125.11","129.57"
"2007-04-20","126.20","119.89","125.81","130.21"
"2007-04-23","126.17","119.84","125.83","130.06"
"2007-04-24","126.14","119.81","125.74","130.20"
"2007-04-25","126.96","120.45","126.64","130.78"
"2007-04-26","126.50","120.21","126.22","130.20"
"2007-04-27","127.03","120.68","126.69","130.90"
"2007-04-30","127.93","121.44","127.60","131.79"
"2007-05-01","127.80","121.44","127.49","131.58"
"2007-05-02","127.84","121.50","127.57","131.52"
"2007-05-03","128.07","121.74","127.85","131.56"
"2007-05-04","128.02","121.64","127.81","131.50"
"2007-05-07","128.43","121.92","128.25","131.84"
"2007-05-08","128.26","121.87","128.12","131.54"
"2007-05-09","128.02","121.58","127.88","131.26"
"2007-05-10","128.02","121.70","127.92","131.16"
"2007-05-11","127.27","120.94","127.18","130.35"
"2007-05-14","128.00","121.61","127.92","131.08"
"2007-05-15","128.93","122.35","128.85","132.02"
"2007-05-16","128.47","122.06","128.48","131.27"
"2007-05-17","129.17","122.81","129.20","131.90"
"2007-05-18","130.25","123.81","130.25","133.09"
"2007-05-21","130.25","123.81","130.25","133.09"
"2007-05-22","130.55","124.05","130.71","132.89"
"2007-05-23","130.95","124.39","131.10","133.37"
"2007-05-24","130.83","124.43","130.92","133.41"
"2007-05-25","131.28","124.77","131.46","133.61"
"2007-05-28","131.27","124.81","131.39","133.78"
"2007-05-29","132.21","125.64","132.37","134.63"
